Err2D,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
3.412499e+01,5.166341e-01,6.146816e-01,5.903876e-01,5.679959e-01,3.647733e-01,1.792151e-01,1.878438e-01,2.099719e-01,1.237701e-03,9.224227e-04
3.783123e+01,5.166341e-01,6.147408e-01,5.902931e-01,5.858896e-01,3.053072e-01,1.525682e-01,1.755613e-01,1.364979e-01,7.610767e-03,9.911435e-04
3.056739e+01,5.166341e-01,6.147992e-01,5.901998e-01,5.807771e-01,3.551318e-01,1.540946e-01,1.649521e-01,1.724715e-01,9.821646e-04,7.857291e-04
3.197668e+01,5.166341e-01,6.148591e-01,5.901047e-01,6.267894e-01,3.115619e-01,1.174572e-01,1.230110e-01,1.378453e-01,6.272011e-04,3.799730e-04
4.076104e+01,5.166341e-01,6.149187e-01,5.900101e-01,6.472393e-01,3.116937e-01,1.884701e-01,2.078773e-01,1.952665e-01,7.417670e-03,1.386277e-03
2.724794e+01,5.166341e-01,6.149769e-01,5.899167e-01,6.421268e-01,3.143206e-01,1.976738e-01,2.074602e-01,2.309866e-01,7.456059e-04,5.724941e-04
2.339797e+01,5.166341e-01,6.150362e-01,5.898223e-01,5.731084e-01,3.189032e-01,2.214033e-01,2.461168e-01,2.241332e-01,9.288525e-04,5.414258e-04
2.783421e+01,5.166341e-01,6.150961e-01,5.897273e-01,5.756646e-01,2.953592e-01,1.349278e-01,1.398335e-01,1.616351e-01,6.665408e-03,4.220115e-04
3.183465e+01,5.166341e-01,6.151543e-01,5.896335e-01,5.756646e-01,2.949440e-01,3.483748e-01,3.798489e-01,3.725657e-01,1.781733e-03,6.848162e-04
1.274980e+01,5.166341e-01,6.152128e-01,5.895408e-01,5.603272e-01,3.315625e-01,1.805395e-01,1.974092e-01,1.916228e-01,6.303283e-03,1.391535e-03
2.679149e+01,7.031963e-01,5.439975e-01,5.291428e-01,4.478528e-01,5.454376e-01,3.135551e-01,3.121562e-01,3.169799e-01,3.330286e-01,6.897356e-01
5.682581e+00,5.166341e-01,6.154495e-01,5.891643e-01,5.884458e-01,3.381457e-01,2.020347e-01,2.274012e-01,1.964745e-01,3.935916e-04,3.039991e-04
7.465433e+00,5.166341e-01,6.155092e-01,5.890698e-01,5.501022e-01,3.914367e-01,1.195671e-01,1.338909e-01,1.182760e-01,4.568846e-04,3.249670e-04
6.267848e+00,5.166341e-01,6.155677e-01,5.889767e-01,6.293456e-01,3.739373e-01,1.118104e-01,1.251497e-01,1.107620e-01,6.573391e-03,4.650477e-04
1.460077e+00,5.166341e-01,6.156273e-01,5.888824e-01,5.475460e-01,3.655735e-01,9.708210e-02,1.078731e-01,9.840578e-02,2.521533e-04,3.873649e-04
5.105108e+00,5.166341e-01,6.156874e-01,5.887876e-01,5.347648e-01,4.560939e-01,1.907809e-01,2.147443e-01,1.855014e-01,4.937045e-04,1.048550e-04
1.758319e+01,3.300718e-01,8.285499e-01,3.633545e-01,7.147239e-01,4.834030e-01,3.197412e-02,3.883746e-02,3.646650e-02,7.151913e-03,1.075414e-03
7.710288e+00,1.435095e-01,9.041808e-01,4.616195e-01,8.773006e-01,2.859594e-01,4.935198e-25,6.021968e-25,8.194486e-25,9.244417e-04,4.058014e-07
1.111783e+01,1.435095e-01,9.042246e-01,4.615122e-01,8.466258e-01,2.529602e-01,2.590036e-26,4.107069e-26,6.547358e-27,5.116309e-04,4.702493e-04
1.867620e+01,5.166341e-01,7.097035e-01,3.794767e-01,6.574642e-01,4.278741e-01,3.332498e-02,3.474394e-02,3.946207e-02,7.791582e-01,9.401725e-01
1.733763e+01,5.166341e-01,7.097162e-01,3.794632e-01,7.315951e-01,3.541046e-01,1.279323e-01,1.306217e-01,1.574720e-01,1.623243e-03,1.908484e-03
5.171852e+00,5.166341e-01,7.097317e-01,3.794471e-01,7.494888e-01,3.689567e-01,1.607138e-01,1.718186e-01,1.804105e-01,9.304469e-04,7.509864e-04
1.097348e+01,5.166341e-01,7.097452e-01,3.794322e-01,6.728016e-01,3.952824e-01,7.097930e-02,7.564631e-02,8.024927e-02,7.007345e-03,1.171127e-03
6.243516e+00,5.166341e-01,7.097585e-01,3.794188e-01,6.267894e-01,5.302407e-01,2.962794e-01,3.097472e-01,3.489295e-01,1.079489e-03,1.206020e-03
2.010798e+01,3.300718e-01,8.105375e-01,4.002966e-01,5.122699e-01,5.381092e-01,9.763351e-02,1.184720e-01,1.116848e-01,5.146392e-04,2.012935e-04
5.859770e+01,5.166341e-01,6.009238e-01,6.045427e-01,5.168712e-01,5.020847e-01,7.923617e-01,8.386390e-01,9.096171e-01,3.923807e-01,7.434517e-01
6.066879e+01,7.031963e-01,5.445428e-01,5.282175e-01,5.267309e-01,4.958501e-01,8.059655e-01,7.592628e-01,9.110028e-01,3.327188e-01,6.898427e-01
1.831280e+00,5.166341e-01,7.098135e-01,3.793614e-01,5.449898e-01,4.078617e-01,3.548526e-02,3.677107e-02,4.251869e-02,6.303055e-04,6.459920e-04
1.820918e+01,5.166341e-01,7.098274e-01,3.793459e-01,5.807771e-01,3.920800e-01,1.309536e-01,1.467485e-01,1.292316e-01,7.513314e-03,1.374475e-03
1.431602e+01,5.166341e-01,7.098409e-01,3.793319e-01,5.807771e-01,3.512437e-01,6.542056e-02,7.392890e-02,6.274759e-02,1.433114e-03,1.978831e-03
5.305426e+01,7.031963e-01,5.446636e-01,5.280138e-01,5.201578e-01,4.965584e-01,7.933079e-01,8.053247e-01,7.628519e-01,3.325598e-01,6.898979e-01
2.845456e+01,5.166341e-01,7.098680e-01,3.793078e-01,5.449898e-01,4.761073e-01,1.964041e-01,2.219820e-01,1.882768e-01,6.535667e-03,1.231054e-03
1.307073e+01,5.166341e-01,7.098818e-01,3.792929e-01,5.858896e-01,4.677965e-01,1.020073e-01,1.060487e-01,1.214647e-01,6.503334e-04,5.292955e-04
1.239064e+01,5.166341e-01,7.098961e-01,3.792785e-01,5.219836e-01,4.464186e-01,1.104027e-01,1.245789e-01,1.064354e-01,5.675187e-03,6.462514e-04
2.059918e+01,5.166341e-01,7.099086e-01,3.792660e-01,4.964213e-01,3.952027e-01,1.604193e-01,1.661436e-01,1.924095e-01,8.475560e-04,6.664859e-04
2.335977e+01,5.166341e-01,7.099240e-01,3.792477e-01,5.347648e-01,4.047505e-01,2.478407e-01,2.599415e-01,2.899936e-01,2.019452e-03,1.978721e-03
1.653679e+01,5.166341e-01,7.099354e-01,3.792370e-01,5.628834e-01,4.490742e-01,1.643654e-01,1.911473e-01,1.402997e-01,7.389136e-03,1.219551e-03
1.432956e+01,1.435095e-01,8.812328e-01,5.115244e-01,6.664110e-01,3.567551e-01,4.050175e-26,4.488316e-26,7.883499e-26,6.058226e-04,1.498408e-04
2.497242e+01,3.300718e-01,8.104746e-01,4.005275e-01,4.938650e-01,6.157887e-01,1.101452e-01,1.336882e-01,1.259016e-01,4.650593e-01,8.164348e-01
4.287176e+01,3.300718e-01,8.104660e-01,4.005514e-01,4.815951e-01,6.397546e-01,1.847649e-01,2.242616e-01,2.111847e-01,8.258120e-03,3.137424e-03
1.748184e+01,1.435095e-01,8.811695e-01,5.116375e-01,6.050613e-01,3.822028e-01,6.740876e-25,1.015330e-24,4.979055e-25,2.990873e-04,3.346153e-04
9.413489e+00,1.435095e-01,9.051793e-01,4.591368e-01,5.705521e-01,3.960263e-01,5.081797e-25,7.713318e-25,3.405765e-25,5.816460e-01,9.126080e-01
1.917761e+01,3.300718e-01,7.464676e-01,4.774774e-01,5.398773e-01,3.389108e-01,6.659838e-02,8.742956e-02,5.349131e-02,4.692846e-01,8.145804e-01
2.189214e+01,3.300718e-01,7.464716e-01,4.774692e-01,5.184049e-01,3.631682e-01,1.870990e-01,2.456344e-01,1.502196e-01,9.160497e-04,5.968962e-04
2.356044e+01,3.300718e-01,7.464748e-01,4.774593e-01,5.398773e-01,3.537518e-01,2.281937e-01,2.996021e-01,1.831449e-01,1.074518e-03,6.273552e-04
9.982608e+00,1.435095e-01,8.810637e-01,5.118295e-01,5.552147e-01,3.748034e-01,1.988529e-25,2.500633e-25,3.158813e-25,6.259061e-03,1.082533e-03
2.266093e+01,3.300718e-01,7.464828e-01,4.774445e-01,5.889571e-01,2.999267e-01,6.827633e-02,8.965152e-02,5.475613e-02,4.653146e-01,8.163229e-01
2.055665e+01,3.300718e-01,7.464869e-01,4.774355e-01,6.226994e-01,2.891110e-01,2.412210e-02,3.167567e-02,1.933809e-02,3.116938e-04,7.303357e-05
2.460062e+01,3.300718e-01,7.464907e-01,4.774281e-01,6.104294e-01,2.750649e-01,2.022361e-03,2.655783e-03,1.620663e-03,6.587514e-03,3.129959e-04
4.225648e+01,5.166341e-01,5.480719e-01,6.296403e-01,5.117587e-01,5.340577e-01,5.408436e-01,5.655890e-01,6.365924e-01,3.879808e-01,7.451438e-01
8.047449e+01,3.300718e-01,6.159823e-01,7.379435e-01,5.306748e-01,6.357171e-01,5.071054e-01,6.154129e-01,5.798833e-01,8.720345e-04,4.653043e-04
7.949670e+01,3.300718e-01,6.159908e-01,7.378966e-01,5.306748e-01,6.556696e-01,4.730625e-01,5.741114e-01,5.409202e-01,6.932074e-03,4.487476e-04
3.702422e+01,3.300718e-01,8.103996e-01,4.007928e-01,5.276074e-01,6.143079e-01,2.474687e-01,3.004374e-01,2.826633e-01,4.652652e-01,8.163444e-01
3.533039e+01,7.031963e-01,5.453463e-01,5.268657e-01,4.456617e-01,6.123333e-01,9.419899e-01,9.420904e-01,9.417418e-01,6.688690e-01,8.883356e-01
4.544660e+01,7.031963e-01,5.453765e-01,5.268161e-01,4.609991e-01,5.217533e-01,1,1,1,6.586697e-04,4.310334e-04
4.560932e+01,7.031963e-01,5.454652e-01,5.266687e-01,4.916740e-01,4.749476e-01,9.686544e-01,9.929217e-01,9.060091e-01,1.119761e-03,6.478367e-04
2.428009e+01,5.166341e-01,7.102256e-01,3.789678e-01,5.705521e-01,3.711027e-01,3.582565e-01,3.968418e-01,3.665586e-01,8.021198e-04,6.063810e-04
1.122903e+01,5.166341e-01,7.102392e-01,3.789552e-01,5.858896e-01,3.495824e-01,2.454397e-01,2.664623e-01,2.654395e-01,6.233661e-03,8.385234e-04
2.136042e+01,5.166341e-01,7.102517e-01,3.789448e-01,6.216769e-01,3.115619e-01,4.309192e-01,4.783844e-01,4.379970e-01,7.403356e-04,6.729757e-04
1.817862e+01,3.300718e-01,7.465425e-01,4.773238e-01,6.840491e-01,2.330135e-01,3.062596e-02,4.024604e-02,2.442221e-02,4.341961e-04,2.248522e-04
1.543547e+01,5.166341e-01,7.102785e-01,3.789199e-01,5.398773e-01,4.132036e-01,3.771444e-01,4.113567e-01,4.029731e-01,3.935606e-01,7.429967e-01
9.222661e+00,3.300718e-01,7.465510e-01,4.773100e-01,6.226994e-01,2.953937e-01,3.684009e-02,4.841723e-02,2.935532e-02,1.841669e-03,1.261875e-03
1.304103e+01,3.300718e-01,7.465554e-01,4.773023e-01,6.564417e-01,3.106044e-01,6.446431e-02,8.472694e-02,5.134768e-02,2.913958e-04,2.251438e-04
2.093631e+01,5.166341e-01,7.103195e-01,3.788878e-01,5.679959e-01,4.251216e-01,3.155616e-01,3.503757e-01,3.205914e-01,3.929642e-01,7.432265e-01
1.092363e+01,1.435095e-01,8.806131e-01,5.126652e-01,6.165644e-01,3.398269e-01,4.986116e-25,7.380593e-25,4.369263e-25,4.202877e-04,8.506732e-05
2.982625e+01,5.166341e-01,7.103447e-01,3.788672e-01,4.708589e-01,5.086966e-01,5.979733e-01,6.348485e-01,6.818759e-01,7.753402e-01,9.424961e-01
3.257467e+01,5.166341e-01,7.103611e-01,3.788488e-01,4.964213e-01,5.653266e-01,3.458268e-01,3.944551e-01,3.205412e-01,6.675419e-03,2.141020e-03
3.751993e+01,3.300718e-01,7.465746e-01,4.772663e-01,6.503067e-01,3.217336e-01,1.838507e-01,2.417028e-01,1.461646e-01,6.552320e-04,3.955554e-04
2.529016e+01,5.166341e-01,7.103826e-01,3.788351e-01,5.961145e-01,4.197932e-01,5.496827e-01,5.852714e-01,6.227948e-01,3.879903e-01,7.451403e-01
1.448418e+01,5.166341e-01,7.103976e-01,3.788195e-01,6.600204e-01,4.185081e-01,2.093713e-01,2.120448e-01,2.613128e-01,5.740251e-03,1.897289e-03
1.678801e+01,5.166341e-01,7.104109e-01,3.788085e-01,6.421268e-01,4.109513e-01,4.333415e-01,4.607640e-01,4.924874e-01,1.034095e-03,6.111276e-04
9.650617e+00,5.166341e-01,7.104218e-01,3.788004e-01,6.830266e-01,3.462382e-01,4.052403e-01,4.301828e-01,4.622123e-01,7.487668e-03,8.861782e-04
1.309695e+01,5.166341e-01,7.104353e-01,3.787889e-01,6.855828e-01,2.757270e-01,2.040506e-01,2.160835e-01,2.339762e-01,7.525757e-04,7.956477e-04
1.087177e+01,5.166341e-01,7.104481e-01,3.787790e-01,7.367076e-01,2.625127e-01,2.096239e-01,2.171548e-01,2.513151e-01,1.409183e-04,1.028088e-04
7.360790e+00,5.166341e-01,7.104595e-01,3.787706e-01,7.290389e-01,2.739212e-01,1.397373e-01,1.459894e-01,1.647938e-01,7.359144e-03,7.297778e-04
1.572505e+01,5.166341e-01,7.104719e-01,3.787617e-01,6.753579e-01,2.764611e-01,1.007115e-01,1.070768e-01,1.144763e-01,7.935785e-04,7.747980e-04
3.575625e+01,5.166341e-01,7.105087e-01,3.787348e-01,5.986708e-01,3.173498e-01,2.998615e-01,3.390565e-01,2.870223e-01,7.541216e-04,6.441288e-04
2.303005e+01,5.166341e-01,7.105233e-01,3.787222e-01,5.373211e-01,2.977366e-01,3.317610e-01,3.698394e-01,3.329185e-01,1.439063e-03,6.657841e-04
4.120263e+01,5.166341e-01,7.105344e-01,3.787148e-01,5.577710e-01,2.898150e-01,3.019545e-01,3.415609e-01,2.886124e-01,7.928901e-03,8.258560e-04
2.119566e+01,5.166341e-01,7.105491e-01,3.787033e-01,5.603272e-01,2.978395e-01,4.971898e-01,5.235540e-01,5.769709e-01,1.269918e-03,1.143438e-03
2.682357e+01,5.166341e-01,7.105612e-01,3.786949e-01,5.424335e-01,2.906579e-01,2.680339e-01,3.005103e-01,2.640835e-01,1.122532e-03,7.650171e-04
6.599578e+00,5.166341e-01,7.105754e-01,3.786817e-01,4.989775e-01,3.716655e-01,1.683357e-01,1.833536e-01,1.805166e-01,5.917586e-03,1.445829e-03
1.238122e+01,5.166341e-01,7.105863e-01,3.786738e-01,5.168712e-01,4.081974e-01,1.181169e-01,1.256770e-01,1.340351e-01,7.455742e-04,7.322633e-04
1.674786e+01,5.166341e-01,7.105989e-01,3.786651e-01,5.245399e-01,4.064125e-01,2.777310e-01,3.036577e-01,2.948454e-01,7.965868e-04,7.624827e-04
1.964098e+01,5.166341e-01,7.106125e-01,3.786561e-01,5.322086e-01,4.225276e-01,1.460898e-01,1.547062e-01,1.675117e-01,6.241791e-03,9.851544e-04
5.225883e+00,5.166341e-01,7.106251e-01,3.786459e-01,5.679959e-01,5.030220e-01,2.051504e-02,2.283175e-02,2.069318e-02,1.135998e-03,4.737769e-04
5.218548e+00,5.166341e-01,7.106374e-01,3.786373e-01,5.961145e-01,4.742222e-01,8.007277e-02,8.180009e-02,9.846896e-02,6.046218e-04,7.217200e-04
1.613964e+01,3.300718e-01,8.101820e-01,4.016092e-01,6.687117e-01,4.575834e-01,5.805487e-02,7.052526e-02,6.618704e-02,6.617102e-03,1.164907e-03
1.341067e+01,5.166341e-01,7.106647e-01,3.786188e-01,5.986708e-01,4.546231e-01,1.540061e-01,1.596737e-01,1.843397e-01,3.876783e-01,7.452602e-01
1.729449e+01,5.166341e-01,7.106762e-01,3.786113e-01,5.373211e-01,5.842653e-01,5.208712e-02,6.110328e-02,4.258412e-02,7.857614e-04,5.091888e-04
1.711121e+01,5.166341e-01,7.106901e-01,3.785984e-01,6.114519e-01,6.313800e-01,1.669168e-01,1.767108e-01,1.915115e-01,5.809931e-03,2.283426e-03
1.439346e+01,3.300718e-01,7.579089e-01,4.691983e-01,7.484663e-01,4.607109e-01,6.594329e-02,8.100898e-02,7.258401e-02,1.430663e-03,7.071499e-04
1.660717e+01,5.166341e-01,5.645259e-01,6.121840e-01,5.961145e-01,5.753762e-01,3.124243e-01,3.077918e-01,4.070670e-01,3.881596e-01,7.450758e-01
2.345344e+01,5.166341e-01,5.644973e-01,6.122449e-01,4.197342e-01,5.570253e-01,2.644498e-01,2.758179e-01,3.129092e-01,6.976747e-03,5.559405e-04
1.464405e+01,7.031963e-01,5.516800e-01,5.124252e-01,2.769500e-01,6.102055e-01,3.610630e-01,3.430459e-01,4.020746e-01,3.326943e-01,6.898514e-01
6.917946e+01,1.435095e-01,4.235421e-01,6.540812e-01,3.059816e-01,6.370571e-01,3.571222e-26,5.597398e-26,1.432258e-26,8.608354e-03,1.438107e-03
5.127199e+01,3.300718e-01,8.100834e-01,4.019779e-01,5.582822e-01,7.532914e-01,6.183934e-01,7.514017e-01,7.045223e-01,2.513741e-03,1.980983e-03
1.789097e+01,3.300718e-01,7.467053e-01,4.770744e-01,6.963190e-01,6.553709e-01,1.047410e-01,1.379781e-01,8.204399e-02,4.712891e-01,8.137019e-01
9.529291e+00,3.300718e-01,7.467087e-01,4.770718e-01,6.809816e-01,5.543684e-01,1.807353e-01,2.380995e-01,1.415166e-01,6.134443e-04,4.831222e-04
6.719372e+01,5.166341e-01,5.495476e-01,6.264564e-01,5.858896e-01,6.189507e-01,5.024469e-01,5.182724e-01,6.072257e-01,3.882227e-01,7.450511e-01
3.675333e+01,7.031963e-01,5.470726e-01,5.240523e-01,5.135846e-01,5.733295e-01,6.659047e-01,6.553924e-01,6.911560e-01,7.874177e-04,6.509010e-04
3.750690e+01,7.031963e-01,5.471002e-01,5.240069e-01,3.799299e-01,7.272261e-01,4.277208e-01,4.041672e-01,4.809212e-01,1.315623e-03,9.194709e-04
6.046114e+01,7.031963e-01,4.211876e-01,6.576737e-01,2.944785e-01,7.222678e-01,5.872264e-01,6.503166e-01,3.901432e-01,3.379353e-01,6.880359e-01
5.222876e+01,7.031963e-01,4.211828e-01,6.576804e-01,3.032428e-01,6.846776e-01,3.159990e-01,3.454243e-01,2.276825e-01,1.309603e-03,1.008733e-03
5.403860e+01,7.031963e-01,4.211767e-01,6.576871e-01,2.835232e-01,6.498894e-01,3.727874e-01,3.375834e-01,4.479592e-01,1.560626e-03,1.341635e-03
8.870194e+01,1.435095e-01,8.142553e-01,6.056275e-01,6.012270e-01,6.954511e-01,1.612330e-24,2.357319e-24,1.538745e-24,6.281221e-03,2.695970e-03
6.011682e+01,1.435095e-01,8.142370e-01,6.056478e-01,5.782209e-01,7.266457e-01,6.898446e-25,9.487849e-25,8.756582e-25,1.471336e-03,1.578812e-03
4.965359e+01,3.300718e-01,7.578439e-01,4.692681e-01,3.650307e-01,9.084985e-01,2.389784e-01,2.935866e-01,2.630143e-01,4.654243e-01,8.162745e-01
7.423410e+01,1.435095e-01,8.141998e-01,6.056791e-01,4.746933e-01,7.851794e-01,7.532928e-25,1.015330e-24,1.016864e-24,6.885139e-03,8.065255e-04
3.744769e+01,1.435095e-01,8.140280e-01,6.058473e-01,6.127301e-01,7.907531e-01,5.229627e-25,7.339003e-25,6.175492e-25,6.834626e-03,4.575512e-04
4.816193e+01,1.435095e-01,8.140093e-01,6.058621e-01,6.740798e-01,6.438442e-01,6.518798e-25,8.156951e-25,1.037759e-24,5.676079e-04,3.565133e-04
4.125829e+01,3.300718e-01,7.467608e-01,4.770318e-01,5.306748e-01,7.956202e-01,3.282981e-02,4.329793e-02,2.549078e-02,4.653400e-01,8.163116e-01
5.624764e+01,5.166341e-01,5.500588e-01,6.253679e-01,5.143149e-01,6.563000e-01,8.562173e-02,8.744999e-02,1.053323e-01,3.933655e-01,7.430721e-01
5.049078e+01,3.300718e-01,5.644944e-01,7.624821e-01,5.889571e-01,6.320676e-01,1.103404e-01,1.309631e-01,1.340949e-01,4.926277e-04,2.304409e-04
5.556673e+01,5.726027e-01,5.501057e-01,6.252698e-01,4.810838e-01,6.913750e-01,1.984269e-01,2.084954e-01,2.313077e-01,3.877910e-01,7.452168e-01
4.575310e+01,5.726027e-01,6.028316e-01,5.997418e-01,4.197342e-01,7.480668e-01,5.008023e-01,5.129981e-01,6.129117e-01,5.570696e-03,1.593573e-03
5.669563e+01,1.808219e-01,8.788830e-01,5.160996e-01,5.973926e-01,7.229866e-01,4.935708e-25,7.207299e-25,4.770658e-25,3.031634e-04,1.890111e-04
6.433318e+01,1.808219e-01,8.788575e-01,5.161484e-01,6.472393e-01,7.666907e-01,2.138277e-25,3.138355e-25,2.015088e-25,1.097284e-03,1.660459e-03
5.093415e+01,5.726027e-01,6.028741e-01,5.996302e-01,4.350716e-01,8.074918e-01,1.947965e-01,2.105903e-01,2.129226e-01,7.790900e-01,9.402140e-01
4.724078e+01,5.726027e-01,6.065094e-01,5.905886e-01,4.555215e-01,8.552026e-01,2.675316e-01,3.327236e-01,1.298378e-01,3.879714e-01,7.451475e-01
4.942324e+01,3.767123e-01,8.098212e-01,4.029940e-01,5.920245e-01,6.986457e-01,9.083437e-02,1.104280e-01,1.033266e-01,7.191605e-04,8.887570e-04
5.681841e+01,5.726027e-01,6.063814e-01,5.909089e-01,4.759714e-01,8.605465e-01,1.465142e-01,1.707569e-01,1.237762e-01,1.781827e-03,1.535446e-03
4.912272e+01,7.684932e-01,5.510499e-01,5.152336e-01,4.303243e-01,8.138558e-01,2.860525e-01,3.136456e-01,2.024886e-01,3.383282e-01,6.879015e-01
3.773061e+01,7.684932e-01,5.510375e-01,5.152899e-01,3.952673e-01,7.685276e-01,1.338459e-01,1.343114e-01,1.326903e-01,1.907943e-03,1.453768e-03
3.742197e+01,7.684932e-01,5.510255e-01,5.153451e-01,3.865031e-01,7.942523e-01,2.702311e-01,2.705548e-01,2.694307e-01,1.098426e-03,3.213065e-04
9.518227e+01,3.767123e-01,7.468115e-01,4.770423e-01,5.460123e-01,8.261255e-01,2.716173e-01,3.586346e-01,2.090509e-01,9.298996e-01,9.999099e-01
6.525034e+01,1.808219e-01,8.135264e-01,6.063434e-01,7.354294e-01,6.680632e-01,5.121705e-25,7.491502e-25,4.895064e-25,7.624802e-03,9.993423e-04
5.309066e+01,1.808219e-01,8.135081e-01,6.063628e-01,6.740798e-01,7.438753e-01,4.557672e-25,6.978551e-25,2.640535e-25,1.362551e-03,1.217661e-03
4.231066e+01,3.767123e-01,7.576871e-01,4.695459e-01,6.656442e-01,7.214498e-01,4.366146e-02,5.363753e-02,4.805541e-02,6.127070e-03,6.218482e-04
4.211549e+01,5.726027e-01,7.115404e-01,3.781605e-01,4.938650e-01,6.656543e-01,1.948741e-01,2.056724e-01,2.250702e-01,3.881953e-01,7.450613e-01
4.489484e+01,7.684932e-01,5.508480e-01,5.161268e-01,4.368975e-01,6.365392e-01,2.186939e-01,2.046660e-01,2.499575e-01,3.335158e-01,6.895676e-01
3.205480e+01,5.726027e-01,5.534420e-01,6.177332e-01,5.143149e-01,5.774001e-01,2.943868e-01,3.254559e-01,3.029526e-01,5.804917e-03,2.057613e-03
7.126394e+01,5.726027e-01,4.017503e-01,7.706152e-01,4.529652e-01,6.935025e-01,6.036706e-01,6.782531e-01,5.906006e-01,3.878047e-01,7.452116e-01
6.617500e+01,5.726027e-01,4.017316e-01,7.706236e-01,4.529652e-01,6.782366e-01,5.397787e-01,6.684760e-01,2.797612e-01,7.128758e-03,1.532922e-03
7.126790e+01,5.726027e-01,4.017141e-01,7.706308e-01,4.325153e-01,7.177122e-01,5.524432e-01,6.394472e-01,4.818319e-01,9.577065e-04,1.036484e-03
4.091864e+01,5.726027e-01,5.623565e-01,6.169220e-01,4.350716e-01,7.205247e-01,3.581055e-01,3.561952e-01,4.599854e-01,3.882299e-01,7.450481e-01
3.187093e+01,3.767123e-01,5.676926e-01,7.543487e-01,5.214724e-01,6.867838e-01,9.541628e-02,1.067960e-01,1.311488e-01,8.014411e-03,1.261428e-03
4.775941e+01,1.808219e-01,5.729886e-01,3.770891e-01,5.475460e-01,8.213309e-01,4.149720e-25,5.495154e-25,5.882862e-25,6.567188e-03,2.115844e-03
5.390851e+01,5.726027e-01,7.116632e-01,3.781288e-01,4.120654e-01,6.993329e-01,2.589839e-01,2.734804e-01,2.987758e-01,7.754968e-01,9.424008e-01
4.872088e+01,5.726027e-01,4.015883e-01,7.706877e-01,3.634969e-01,7.140019e-01,2.597586e-01,3.077046e-01,2.011588e-01,7.759676e-01,9.421144e-01
6.829716e+01,7.684932e-01,4.130524e-01,6.566516e-01,2.659947e-01,7.477928e-01,8.687221e-01,8.181375e-01,9.824425e-01,3.387932e-01,6.877451e-01
3.440316e+01,3.767123e-01,5.673639e-01,7.548673e-01,4.202454e-01,7.389799e-01,1.410278e-01,1.578656e-01,1.938022e-01,1.198131e-03,1.165591e-03
6.903816e+01,1.808219e-01,5.726798e-01,3.762282e-01,7.430982e-01,4.645871e-01,6.516318e-25,1.020875e-24,9.891445e-26,5.816443e-01,9.126090e-01
2.850831e+01,5.726027e-01,5.601475e-01,6.220513e-01,6.830266e-01,5.780732e-01,8.749711e-02,9.780653e-02,8.704602e-02,7.784532e-01,9.406026e-01
5.399806e+01,3.767123e-01,7.576219e-01,4.696924e-01,7.177914e-01,5.845612e-01,2.111671e-02,2.594065e-02,2.324464e-02,5.681607e-04,5.228306e-04
4.198442e+01,3.767123e-01,7.576181e-01,4.697028e-01,6.595092e-01,5.919516e-01,3.886873e-02,4.774786e-02,4.278589e-02,4.107686e-04,3.536778e-04
2.070139e+01,5.726027e-01,7.117693e-01,3.781015e-01,7.290389e-01,4.779856e-01,2.711742e-01,2.985206e-01,2.825061e-01,1.061161e-03,8.179364e-04
1.682944e+01,9.643836e-01,4.284473e-01,5.693046e-01,5.168712e-01,6.806387e-01,4.471377e-01,3.880139e-01,4.799008e-01,5.815443e-01,8.449544e-01
1.879563e+01,5.726027e-01,5.513102e-01,6.227640e-01,6.625767e-01,6.291750e-01,1.165893e-01,1.356419e-01,9.932684e-02,7.083646e-03,1.002889e-03
3.897301e+01,5.726027e-01,5.513310e-01,6.227193e-01,6.242331e-01,7.021532e-01,2.527765e-01,2.971230e-01,2.044916e-01,8.577427e-04,8.575774e-04
3.869437e+01,7.684932e-01,5.492335e-01,5.206756e-01,5.968449e-01,7.795626e-01,3.136536e-01,3.248089e-01,2.842662e-01,3.382964e-01,6.879116e-01
3.309369e+01,3.767123e-01,8.094853e-01,4.043119e-01,7.546012e-01,5.600556e-01,8.196351e-02,9.969093e-02,9.310202e-02,1.421201e-03,1.459945e-03
1.866469e+01,1.808219e-01,9.894404e-01,2.949887e-01,6.280675e-01,5.432131e-01,2.010654e-24,3.139222e-24,5.086347e-25,4.950944e-04,6.323415e-04
1.449721e+01,3.767123e-01,7.064027e-01,6.596021e-01,3.926380e-01,7.596369e-01,2.760278e-02,3.410868e-02,2.978590e-02,4.704598e-01,8.140632e-01
2.390510e+01,3.767123e-01,7.064491e-01,6.595141e-01,3.128834e-01,7.673484e-01,9.189819e-02,1.135555e-01,9.917498e-02,3.904528e-04,4.494318e-04
2.027367e+01,1.808219e-01,9.895221e-01,2.947859e-01,3.136503e-01,7.938027e-01,2.637972e-24,3.721490e-24,3.036905e-24,6.793670e-03,8.967401e-04
4.901390e+01,1.808219e-01,9.114431e-01,4.441059e-01,4.516871e-01,7.656530e-01,1.643719e-24,2.556954e-24,5.565779e-25,1.593492e-03,1.351903e-03
2.445235e+01,1.808219e-01,9.248225e-01,4.269879e-01,4.708589e-01,7.459702e-01,7.036976e-25,1.070784e-24,4.524614e-25,5.812923e-01,9.127931e-01
